loanID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,is_bad
75309700,3200,3200,3175.0, 36 months,14.35,109.92,C,C4,Life Alert,2 years,RENT,44000.0,Source Verified,n,,  Borrower added on 07/26/10 > Will pay off in less than 2 years.<br/>,credit_card,bye bye you bad cards,900xx,CA,20.7,0.0,Dec-1996,6.0,40.0,,5.0,0.0,1025,25.6,11.0,f,0
9085219,5000,5000,5000.0, 36 months,11.99,166.05,B,B3,Patient Care Tech,3 years,RENT,40000.0,Source Verified,n,,,credit_card,Credit card refinancing,337xx,FL,19.2,0.0,Sep-2009,0.0,29.0,,14.0,0.0,8929,60.7,19.0,f,0
39212019,35000,35000,35000.0, 36 months,21.0,1318.63,E,E2,"bliss-murski sales, adalight home health",10+ years,MORTGAGE,70000.0,Verified,n,,,debt_consolidation,Debt consolidation,750xx,TX,29.28,0.0,Jun-1992,1.0,,,22.0,0.0,31218,83.7,49.0,f,0
20880850,30000,30000,30000.0, 60 months,19.72,790.15,D,D5,Dogwood Village of Orange County,6 years,MORTGAGE,72488.0,Verified,n,,,credit_card,Refinance,229xx,VA,14.49,1.0,Oct-1995,1.0,18.0,,10.0,0.0,18570,75.5,25.0,w,0
21438233,20000,20000,19072.618873554486, 60 months,17.43,501.69,E,E5,QuikTrip Corporation,9 years,MORTGAGE,115000.0,Source Verified,n,,"  Borrower added on 10/24/10 > I plan to use this loan to consolidate and pay off higher interest credit cards. Not only would this loan lower the interest, it also sets an end date. My church just finished a series of teachings called Crash Course in which we discussed the importance of having more margin in our lives, including time, morality and money. This can be found at TCABC.com under the teachings page if interested. The teaching on money margin really hit home, as my wife and I have made more money we have spent more money, like most Americans. We have gotten involved with Financial Peace University and started using Mint.com to help us achieve our goal of getting out of debt in 3 to 4 years. We have both been blessed to work for almost 10 years with companies that have shown steady growth even over the last 2 years instead of suffering from the economic downturn. I manage the recruiting for a division of one of the premier convenience store chains that has more new stores in development than it has in 20 years. We are doing very well. My wife is one the most popular pet groomers in the city, she has steady appointments booked for 2 to 3 months and has only seen growth each year despite the economy. We are extremely lucky to have great job security in these economic times.<br/>",debt_consolidation,Consolidation,740xx,OK,13.38,0.0,Nov-1992,0.0,,,13.0,0.0,10298,32.7,35.0,f,0
5667709,6000,6000,6000.0, 36 months,11.99,199.26,B,B3,Sales Executive,< 1 year,MORTGAGE,65000.0,Source Verified,n,,,home_improvement,Home improvement,802xx,CO,2.7,0.0,Feb-1996,1.0,,44.0,9.0,1.0,6551,41.7,34.0,w,0
31890509,3900,3900,3900.0, 36 months,10.74,127.21,B,B2,Courtyard By Marriott,1 year,RENT,41000.0,Not Verified,n,,,debt_consolidation,Dedt Consolidation,196xx,PA,24.2,0.0,Dec-1999,0.0,,,11.0,0.0,7038,50.6,16.0,f,0
49190296,9600,9600,9550.0, 36 months,10.64,312.66,B,B2,IBM,6 years,RENT,70000.0,Not Verified,n,,,debt_consolidation,Debt Consolidation,126xx,NY,9.96,0.0,Oct-1998,2.0,78.0,,12.0,0.0,8542,36.8,22.0,f,1
88825188,7500,7500,7500.0, 36 months,17.1,267.77,C,C5,Recondition,4 years,RENT,51000.0,Verified,n,,,debt_consolidation,Credit card payoff,211xx,MD,22.24,1.0,Oct-2000,0.0,17.0,,13.0,0.0,12914,40.7,23.0,f,0
43222000,5600,5600,5600.0, 36 months,6.49,171.61,A,A2,Data Management Analyst,< 1 year,MORTGAGE,60000.0,Not Verified,n,,,car,Car financing,432xx,OH,20.8,0.0,Apr-1979,0.0,,,14.0,0.0,118835,48.8,31.0,f,0
84204795,2400,2400,2400.0, 36 months,7.9,75.1,A,A4,cassadaga valley school,10+ years,OWN,18500.0,Verified,n,,  Borrower added on 07/26/12 > To get rid of high interest credit cards<br>,debt_consolidation,consolidation ,147xx,NY,29.84,0.0,Apr-1993,0.0,,,12.0,0.0,7043,26.9,19.0,f,0
30395512,4150,4150,4150.0, 36 months,10.99,135.85,B,B3,Pre-Loader,5 years,RENT,36000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,065xx,CT,21.0,0.0,Nov-2000,1.0,,,11.0,0.0,9956,27.8,21.0,w,0
29858786,14000,14000,14000.0, 60 months,14.99,332.99,C,C5,Staff Engineer,10+ years,MORTGAGE,124000.0,Not Verified,n,,,credit_card,Credit card refinancing,870xx,NM,37.18,0.0,Apr-2000,0.0,,,12.0,0.0,176449,95.7,27.0,w,0
69732937,20000,20000,20000.0, 36 months,13.05,674.37,B,B5,Imperial Ambulance Inc,9 years,MORTGAGE,65000.0,Verified,n,,,debt_consolidation,Credit card consolidation,932xx,CA,7.46,0.0,Jan-1988,0.0,37.0,32.0,9.0,1.0,10895,69.8,15.0,f,0
81286861,1800,1800,1800.0, 36 months,14.49,61.95,C,C4,cook,10+ years,OWN,40924.0,Not Verified,n,,,other,Other,448xx,OH,16.07,0.0,Nov-2002,0.0,,105.0,9.0,1.0,11302,72.4,17.0,w,0
60580223,15050,15050,15050.0, 36 months,10.16,486.76,B,B1,Nordstrom,9 years,RENT,42000.0,Not Verified,n,,  Borrower added on 01/29/13 > I'm using this loan to debt purposes .with this loan ill take my debt in control.i have bane in my work for 8 years and we keep growing..<br>,debt_consolidation,Debt consolidation,919xx,CA,15.26,0.0,Jan-2001,1.0,,,17.0,0.0,18577,29.7,35.0,f,0
56381683,21000,21000,21000.0, 60 months,15.22,502.02,C,C3,Amarillo Heart Group,5 years,MORTGAGE,90000.0,Source Verified,n,,,debt_consolidation,Debt Consolidation Loan,791xx,TX,8.6,0.0,Jul-2000,1.0,78.0,,12.0,0.0,25176,60.2,50.0,f,0
58742625,5000,5000,5000.0, 36 months,6.99,154.37,A,A3,,,RENT,56436.0,Verified,n,,,debt_consolidation,Debt consolidation,960xx,CA,33.81,0.0,Apr-1993,1.0,63.0,,14.0,0.0,32278,66.0,34.0,f,0
69527154,15000,15000,15000.0, 36 months,10.99,491.01,B,B2,Sales Associate,1 year,MORTGAGE,69000.0,Not Verified,n,,  Borrower added on 03/13/14 > We will pay off high interest credit cards and some medical bills<br>,credit_card,Credit card refinancing,751xx,TX,12.7,0.0,Jun-1971,0.0,53.0,,14.0,0.0,24923,65.1,40.0,f,0
80593758,16800,16800,16800.0, 60 months,13.99,390.82,C,C4,Manager,10+ years,MORTGAGE,70000.0,Source Verified,n,,,credit_card,Credit card refinancing,355xx,AL,22.99,0.0,Apr-1999,0.0,,,10.0,0.0,10718,91.6,18.0,w,1
21744584,30000,30000,30000.0, 36 months,10.99,982.02,B,B4,sr manager,10+ years,MORTGAGE,155568.0,Verified,n,,,credit_card,Credit card refinancing,601xx,IL,36.73,0.0,Oct-1981,0.0,,,21.0,0.0,89429,95.0,32.0,w,0
39392999,12000,12000,12000.0, 60 months,19.22,312.75,D,D4,Logistica Analyst,1 year,MORTGAGE,125000.0,Source Verified,n,,  Borrower added on 02/06/14 > Need to consolidate some of my bills.  I have some accounts that I need to remove.<br>,debt_consolidation,Debt consolidation,117xx,NY,11.27,1.0,Jan-1980,1.0,4.0,,20.0,0.0,29002,33.8,37.0,f,0
97160108,5825,5825,5825.0, 36 months,14.98,201.87,C,C3,Coach,6 years,RENT,28000.0,Source Verified,n,,,other,Other,240xx,VA,23.38,0.0,Oct-2003,0.0,,,18.0,0.0,2585,83.4,20.0,f,0
39496408,11000,11000,11000.0, 60 months,11.53,242.09,B,B5,Conductor,4 years,MORTGAGE,70000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,448xx,OH,15.57,0.0,Sep-2009,1.0,,,14.0,0.0,10564,37.6,23.0,f,1
74298322,4000,4000,4000.0, 36 months,12.99,134.76,C,C1,Consumer Direct Manager,< 1 year,MORTGAGE,62000.0,Not Verified,n,,,home_improvement,Home improvement,945xx,CA,10.03,0.0,Apr-1996,0.0,,78.0,7.0,1.0,7123,41.2,12.0,w,0
50735969,8000,8000,8000.0, 36 months,7.9,250.33,A,A4,Global Profit Technologies Inc.,2 years,RENT,75000.0,Not Verified,n,,,debt_consolidation,Debt Consolidation Loan,851xx,AZ,8.7,0.0,Mar-2002,1.0,,,6.0,0.0,8144,55.4,16.0,f,0
10488356,20700,20700,20700.0, 60 months,19.19,539.14,E,E3,hr,5 years,RENT,45000.0,Verified,n,,,car,Car financing,452xx,OH,0.0,0.0,Feb-2009,0.0,,,5.0,0.0,0,0.0,15.0,w,0
29346564,10000,10000,9975.0, 36 months,6.92,308.41,A,A3,Jam Bestone Tire and Service,1 year,MORTGAGE,48000.0,Verified,n,,,small_business,Tire Business Expansion,481xx,MI,5.45,0.0,Jul-1987,1.0,,,10.0,0.0,1548,2.8,47.0,f,0
89855047,35000,35000,35000.0, 60 months,22.45,975.64,E,E5,Vice President,8 years,MORTGAGE,120000.0,Verified,n,,,debt_consolidation,Debt consolidation,925xx,CA,13.98,0.0,Feb-1985,1.0,,67.0,8.0,1.0,5311,40.0,21.0,f,0
53825126,10000,10000,10000.0, 36 months,13.33,338.54,C,C3,,,RENT,32500.0,Verified,n,,,debt_consolidation,Debt consolidation,917xx,CA,9.71,0.0,Feb-2000,0.0,79.0,,12.0,0.0,6843,53.0,15.0,w,0
86573020,25000,25000,25000.0, 60 months,15.61,602.79,C,C5,Managing Partner,2 years,MORTGAGE,72000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,189xx,PA,20.78,0.0,May-1993,0.0,,,28.0,0.0,22286,50.5,45.0,w,1
20630558,20775,20775,20775.0, 60 months,24.5,603.7,F,F3,E6,10+ years,MORTGAGE,60000.0,Source Verified,n,,,house,Home buying,921xx,CA,12.5,0.0,May-1999,1.0,,,5.0,0.0,1006,2.8,14.0,f,1
67925363,28000,28000,28000.0, 36 months,7.26,867.9,A,A4,engineer,10+ years,MORTGAGE,150000.0,Verified,n,,,debt_consolidation,Debt consolidation,210xx,MD,30.15,1.0,Jan-1980,2.0,33.0,,18.0,0.0,370294,99.0,33.0,w,0
60984060,10175,10175,10175.0, 60 months,20.2,270.71,E,E3,Medical Receptionist. PSR,9 years,MORTGAGE,32000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,985xx,WA,9.79,0.0,Jun-2001,0.0,61.0,,6.0,0.0,5597,56.0,10.0,w,0
79715606,24000,24000,24000.0, 36 months,12.99,808.54,C,C2,physicain,10+ years,OWN,500000.0,Verified,n,,,debt_consolidation,Debt consolidation,068xx,CT,2.6,3.0,May-1985,0.0,3.0,66.0,16.0,2.0,72034,55.7,35.0,f,0
86354592,9175,9175,9175.0, 36 months,17.57,329.73,D,D4,APC,10+ years,MORTGAGE,55000.0,Source Verified,n,,,other,Other,995xx,AK,14.42,0.0,Dec-1995,2.0,79.0,,16.0,0.0,7849,69.5,50.0,f,0
29004086,12500,12500,12500.0, 60 months,13.33,286.53,C,C3,Sales Lead,10+ years,RENT,50000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,432xx,OH,20.55,0.0,Mar-1996,1.0,,116.0,17.0,1.0,19620,72.9,23.0,w,0
38309591,16475,16475,16375.0, 60 months,17.86,417.11,D,D5,Senior Analyst,9 years,OWN,100000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,088xx,NJ,14.26,0.0,Jul-1998,0.0,30.0,50.0,8.0,1.0,6723,61.1,16.0,f,1
36269423,35000,35000,35000.0, 36 months,12.99,1179.12,B,B4,AT&T,10+ years,MORTGAGE,145000.0,Source Verified,n,,,credit_card,consolidation,201xx,VA,16.73,0.0,Dec-1987,2.0,,,20.0,0.0,35979,25.1,51.0,w,0
49232013,28000,28000,27975.0, 36 months,9.67,899.15,B,B1,Director,2 years,MORTGAGE,140000.0,Verified,n,,,debt_consolidation,Consolidation,374xx,TN,12.79,2.0,Apr-1988,1.0,16.0,,15.0,0.0,26691,39.8,34.0,f,0
33436378,20000,20000,19975.0, 60 months,11.53,440.16,B,B5,Director of Brand Marketing,3 years,MORTGAGE,131000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,168xx,PA,10.47,0.0,Sep-2001,0.0,,,9.0,0.0,42083,70.3,26.0,f,0
74430480,28200,28200,28100.0, 36 months,8.18,886.03,B,B1,,,MORTGAGE,66000.0,Verified,n,,,credit_card,Credit card refinancing,671xx,KS,31.36,1.0,Dec-1984,1.0,5.0,,15.0,0.0,42911,43.5,30.0,f,0
7632023,7800,7800,7800.0, 36 months,9.99,251.65,B,B3,Manager Cloud ITSM,2 years,OWN,125000.0,Verified,n,,,debt_consolidation,Debt consolidation,018xx,MA,5.61,2.0,Apr-1997,1.0,11.0,,8.0,0.0,7813,100.2,19.0,w,1
83200875,3500,3500,3500.0, 36 months,10.99,114.57,B,B4,bus driver,1 year,RENT,25000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,599xx,MT,17.33,0.0,Jul-1996,1.0,61.0,90.0,7.0,1.0,5381,43.4,24.0,w,0
23118202,16000,16000,16000.0, 60 months,15.61,385.79,D,D1,Validation Engineer,5 years,RENT,83000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,028xx,RI,33.14,0.0,Aug-2001,1.0,,,11.0,0.0,24204,57.0,55.0,w,0
46515196,15000,15000,15000.0, 36 months,17.77,540.56,D,D1,PRN Rehab. Network,10+ years,RENT,80000.0,Verified,n,,,debt_consolidation,greenmoney,113xx,NY,22.14,0.0,May-1994,2.0,,,16.0,0.0,27924,65.2,44.0,f,0
44142173,24000,24000,24000.0, 36 months,7.9,750.97,A,A4,Principal Technical Support Engineer,10+ years,MORTGAGE,83840.0,Source Verified,n,,,major_purchase,Business,801xx,CO,3.09,0.0,Jul-1999,0.0,,,6.0,0.0,52751,8.2,24.0,w,0
31456555,20000,20000,20000.0, 36 months,16.2,705.12,C,C4,,,MORTGAGE,66360.0,Verified,n,,  Borrower added on 10/01/13 > have credit cards paid in full<br>,credit_card,freedom,361xx,AL,27.31,0.0,Oct-1996,1.0,,,11.0,0.0,32771,86.5,55.0,f,1
85234708,28000,28000,28000.0, 60 months,8.18,570.16,B,B1,Mill Supervisor,10+ years,OWN,120000.0,Source Verified,n,,,credit_card,Credit card refinancing,894xx,NV,24.56,0.0,Oct-1994,0.0,,,10.0,0.0,22226,60.1,23.0,w,0
92033691,12550,12550,12550.0, 36 months,8.39,395.54,A,A5,Food & Beverage,9 years,OWN,38612.03,Not Verified,n,,,credit_card,Credit card refinancing,294xx,SC,22.88,0.0,Dec-1993,0.0,,,11.0,0.0,11675,26.2,31.0,f,0
43037785,12000,12000,12000.0, 60 months,17.76,303.16,D,D1,admin. asst,3 years,OWN,42000.0,Source Verified,n,,,credit_card,credit card,945xx,CA,28.29,0.0,Dec-1999,0.0,,,19.0,0.0,25088,64.5,27.0,w,1
50427590,29775,29775,29775.0, 60 months,15.99,723.92,D,D2,Mathematics Teacher,10+ years,MORTGAGE,72000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,178xx,PA,15.08,0.0,Mar-1992,0.0,38.0,,9.0,0.0,10468,63.8,30.0,w,0
77317810,8750,8750,8750.0, 36 months,13.33,296.22,C,C3,Rehab Tech,2 years,RENT,22000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,434xx,OH,24.93,1.0,Aug-2005,0.0,17.0,,16.0,0.0,8311,86.6,33.0,f,0
79266533,9000,9000,9000.0, 36 months,9.49,288.26,B,B2,Rig manager,7 years,MORTGAGE,194000.0,Not Verified,n,,,car,Car financing,714xx,LA,13.53,2.0,Sep-2004,0.0,13.0,,11.0,0.0,7669,57.7,40.0,f,0
42095864,20000,20000,20000.0, 36 months,12.99,673.79,C,C2,COMP MANAGER,8 years,MORTGAGE,105000.0,Verified,n,,,debt_consolidation,Debt consolidation,150xx,PA,29.44,1.0,Dec-1991,0.0,3.0,,21.0,0.0,52509,60.6,52.0,f,0
32675671,9600,9600,9600.0, 36 months,18.24,348.22,D,D5,bus driver,2 years,RENT,28500.0,Source Verified,n,,,debt_consolidation,Debt consolidation,116xx,NY,30.05,0.0,Mar-2004,1.0,,,8.0,0.0,12279,53.9,12.0,w,1
49644468,6350,6350,6350.0, 36 months,16.99,226.37,D,D1,"Logistics Coordinator, Head of Maintanan",1 year,RENT,40800.0,Not Verified,n,,,debt_consolidation,Debt consolidation,301xx,GA,22.21,0.0,Sep-2008,0.0,,,9.0,0.0,2667,33.8,12.0,f,1
13555926,4200,4200,4200.0, 36 months,12.69,140.89,C,C2,Business Development Officer,10+ years,MORTGAGE,250000.0,Verified,n,,,debt_consolidation,Debt consolidation,951xx,CA,8.45,0.0,Jun-2001,3.0,42.0,,19.0,0.0,35739,59.0,36.0,f,0
36417345,9000,9000,9000.0, 36 months,10.64,293.12,B,B2,Navy,4 years,RENT,50000.0,Source Verified,n,,  Borrower added on 06/19/13 > Was feeling trapped in this cold world and needed comfort to help me fight the fight.<br>,debt_consolidation,Debt consolidation,234xx,VA,15.67,0.0,Aug-2008,1.0,,,8.0,0.0,4981,28.6,11.0,f,0
91940911,8275,8275,8275.0, 36 months,6.03,251.86,A,A1,OWNER,10+ years,OWN,236400.0,Source Verified,n,,,car,Car financing,599xx,MT,4.38,0.0,Mar-2001,0.0,,,9.0,0.0,3472,17.6,28.0,w,0
36596246,12000,12000,12000.0, 60 months,14.49,282.28,C,C4,Owner and operator,3 years,MORTGAGE,45000.0,Source Verified,n,,,credit_card,Credit card refinancing,554xx,MN,7.66,0.0,Mar-2002,0.0,,,16.0,0.0,13509,24.0,33.0,w,0
28542703,8000,8000,8000.0, 36 months,9.17,255.04,B,B2,SNAP Case Manager ,< 1 year,RENT,36500.0,Not Verified,n,,,debt_consolidation,Debt consolidation,300xx,GA,16.21,1.0,Jul-2009,0.0,11.0,,10.0,0.0,5461,35.0,12.0,w,0
60236067,13000,13000,13000.0, 36 months,12.49,434.84,B,B5,Teacher,10+ years,MORTGAGE,62000.0,Not Verified,n,,,credit_card,Credit card refinancing,717xx,AR,30.72,0.0,Feb-2001,0.0,56.0,,16.0,0.0,16103,61.2,37.0,w,1
95709190,11000,11000,10950.0, 36 months,12.12,365.99,B,B3,Georgia Pardons and Paroles,10+ years,MORTGAGE,47000.0,Source Verified,n,,  Borrower added on 06/19/12 > This loan is to pay off all the high interest credit cards and loan from One Main Financial.<br>,debt_consolidation,Pay off credit cards,314xx,GA,20.76,0.0,Dec-1992,0.0,69.0,,11.0,0.0,10866,76.0,16.0,f,0
57045185,28000,28000,28000.0, 36 months,6.89,863.16,A,A3,Software Architect,2 years,RENT,175000.0,Verified,n,,,credit_card,Credit card refinancing,950xx,CA,9.5,0.0,Nov-1994,0.0,24.0,,16.0,0.0,44851,68.5,27.0,w,0
89906895,10000,10000,10000.0, 36 months,21.99,381.86,F,F1,Reception,< 1 year,OWN,26000.0,Source Verified,n,,,house,Home buying,117xx,NY,26.82,0.0,Mar-2000,0.0,48.0,,12.0,0.0,2246,18.4,16.0,w,1
22837419,10000,10000,10000.0, 36 months,7.9,312.91,A,A4,Buchanan County P.A. Office,10+ years,MORTGAGE,55000.0,Not Verified,n,,  Borrower added on 09/13/12 > Debt consolidation<br>,debt_consolidation,brownsugar,646xx,MO,16.67,0.0,Oct-1991,0.0,,,7.0,0.0,25200,78.0,31.0,f,0
68542374,35000,35000,35000.0, 36 months,17.57,1257.8,D,D4,rig manager,1 year,RENT,140000.0,Verified,n,,,debt_consolidation,Debt consolidation,829xx,WY,28.5,0.0,Sep-2002,0.0,36.0,3.0,10.0,4.0,100,0.7,30.0,f,1
75335944,14400,14400,14400.0, 36 months,12.69,483.05,C,C2,purchasing prosthetics,7 years,MORTGAGE,44892.0,Source Verified,n,,,debt_consolidation,Debt consolidation,263xx,WV,28.58,1.0,Dec-2000,3.0,20.0,,8.0,0.0,10369,83.6,15.0,f,0
93237263,9000,9000,9000.0, 36 months,5.93,273.52,A,A1,Pharmacist,6 years,OWN,132000.0,Verified,n,,,credit_card,Credit card refinancing,107xx,NY,4.99,0.0,Jun-2005,0.0,,,10.0,0.0,7908,16.2,36.0,w,0
82001010,30000,30000,30000.0, 60 months,20.49,803.02,E,E2,Lead Pastor,10+ years,MORTGAGE,70000.0,Verified,n,,  Borrower added on 03/14/14 > In our area of South Georgia we have had an explosion of repo homes and have some sitting on the market now that are absolute steals and do not need major repairs so an investment in foreclosed properties with some of my paritioners who are experts in the real estate industry.<br>,major_purchase,Major purchase,317xx,GA,1.95,0.0,Dec-1999,2.0,,77.0,6.0,9.0,7914,57.8,26.0,f,0
42855271,10000,10000,10000.0, 36 months,12.29,333.53,C,C1,Cashier,1 year,RENT,30000.0,Source Verified,n,,,credit_card,Credit card refinancing,462xx,IN,15.96,0.0,Aug-2006,0.0,,,5.0,0.0,16202,81.0,6.0,f,1
43728694,12000,12000,12000.0, 36 months,9.17,382.55,B,B2,staff accoutant ,2 years,RENT,50000.0,Verified,n,,,debt_consolidation,Debt consolidation,630xx,MO,28.42,0.0,Oct-1999,1.0,,72.0,26.0,1.0,10610,32.4,36.0,f,0
17580101,10850,10850,10850.0, 60 months,22.15,300.6,E,E5,Telehealth technician,5 years,MORTGAGE,45000.0,Verified,n,,,other,Other,239xx,VA,9.52,1.0,Aug-1990,0.0,,,5.0,0.0,3601,59.0,24.0,w,1
16071706,25000,25000,24900.0, 60 months,10.99,543.44,B,B2,Lehigh Valley Hospital,7 years,MORTGAGE,115000.0,Source Verified,n,,  Borrower added on 09/17/13 > I am wanting to take this loan off to pay off all credit cards to consolidate to one payment<br><br> Borrower added on 09/17/13 > I am wanting to pay off all my credit cards and have one monthly payment.<br>,debt_consolidation,consolidate,180xx,PA,17.1,0.0,May-1995,0.0,,,24.0,0.0,16957,22.5,62.0,f,1
44788670,7200,7200,7200.0, 36 months,12.29,240.15,C,C1,Account Receivable,3 years,RENT,35000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,322xx,FL,22.5,0.0,Oct-2004,0.0,,88.0,7.0,1.0,5778,47.4,16.0,w,0
66921758,15000,15000,15000.0, 36 months,6.03,456.54,A,A1,Athletics Business Manager,< 1 year,MORTGAGE,110000.0,Not Verified,n,,,credit_card,Consolidate,010xx,MA,12.96,0.0,Sep-1998,0.0,,,17.0,0.0,15042,34.2,34.0,w,0
33053511,10500,10500,10450.0, 60 months,20.8,282.89,E,E1,"United States Army, HRC",3 years,MORTGAGE,60000.0,Verified,n,,  Borrower added on 07/24/13 > The loan is needed to replace tires on two vehicles to ensure safety and consolidate debt.<br>,debt_consolidation,Debt Consolidation/Auto Repairs,427xx,KY,29.18,0.0,Apr-2003,1.0,,,10.0,0.0,35955,88.8,24.0,f,1
81206158,10400,10400,10400.0, 60 months,15.61,250.76,C,C3,Business Support Resource,3 years,MORTGAGE,54188.0,Verified,n,,"  Borrower added on 11/19/13 > I would like to consolidate my remaining debt, lowering my interest in the process.<br>",debt_consolidation,Consolidation,974xx,OR,22.61,0.0,Apr-1992,1.0,,,11.0,0.0,8679,73.6,38.0,f,0
30621428,24500,24500,24500.0, 60 months,12.29,548.59,C,C1,Infrastructure Analyst,3 years,OWN,103000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,212xx,MD,14.05,0.0,Aug-2000,0.0,28.0,,31.0,0.0,10435,59.6,43.0,w,0
62732684,28000,28000,28000.0, 60 months,13.99,651.37,C,C4,Teacher,10+ years,MORTGAGE,85000.0,Not Verified,n,,,credit_card,Credit card refinancing,752xx,TX,15.42,2.0,Dec-1991,0.0,18.0,,8.0,0.0,30552,86.5,11.0,w,0
21125736,2000,2000,2000.0, 36 months,11.99,66.42,C,C1,"VP, Operations",10+ years,RENT,300000.0,Verified,n,,,other,Other,926xx,CA,1.95,0.0,Jan-1981,0.0,46.0,40.0,3.0,1.0,5004,100.1,10.0,f,0
41857680,9850,9850,9850.0, 36 months,7.26,305.32,A,A4,Chief Operator,5 years,MORTGAGE,50000.0,Not Verified,n,,,home_improvement,Home improvement,415xx,KY,22.25,0.0,Jan-1990,0.0,24.0,31.0,9.0,2.0,34394,75.4,20.0,w,0
80705734,13200,13200,13200.0, 60 months,14.99,313.96,C,C5,Fitness Instructor,4 years,MORTGAGE,34000.0,Source Verified,n,,,credit_card,Credit card refinancing,443xx,OH,27.07,0.0,Sep-1998,1.0,,,16.0,0.0,16415,43.3,19.0,w,0
57860858,15000,15000,15000.0, 36 months,14.47,516.1,C,C2,Area Administrator,4 years,RENT,75000.0,Verified,n,,,debt_consolidation,Consolidation Loan,982xx,WA,11.38,1.0,Sep-1992,0.0,7.0,,9.0,0.0,7266,34.9,37.0,w,0
17866249,14025,14025,14025.0, 60 months,13.33,321.49,C,C3,asst. manager ,10+ years,OWN,32000.0,Verified,n,,,credit_card,Credit card refinancing,657xx,MO,8.85,0.0,Jul-1996,1.0,57.0,,3.0,0.0,10547,69.8,21.0,w,0
75049760,24975,24975,24975.0, 60 months,11.53,549.65,B,B5,Teacher,10+ years,MORTGAGE,61000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,655xx,MO,18.48,0.0,Apr-1988,0.0,28.0,,18.0,0.0,21102,56.6,34.0,w,0
97864682,15000,15000,15000.0, 60 months,17.86,379.76,D,D5,Residential Appraiser,2 years,RENT,48000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,604xx,IL,37.2,0.0,Mar-2004,0.0,78.0,60.0,11.0,3.0,2657,24.8,24.0,w,0
85507794,12000,12000,12000.0, 36 months,12.99,404.27,C,C1,Configuration Management Analyst,7 years,RENT,77000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,921xx,CA,18.02,0.0,Sep-1986,0.0,,,10.0,0.0,36348,79.2,14.0,f,0
94001577,28000,28000,28000.0, 60 months,21.99,773.18,E,E5,Information Analyst,10+ years,MORTGAGE,88000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,945xx,CA,27.02,0.0,Mar-2000,0.0,,,17.0,0.0,30425,61.8,41.0,f,1
80679449,15000,15000,15000.0, 36 months,13.33,507.8,C,C3,"Truck driver, laborer",2 years,RENT,50000.0,Source Verified,n,,,credit_card,Credit card refinancing,444xx,OH,26.33,0.0,Jan-2012,1.0,,,7.0,0.0,13623,96.6,7.0,f,0
12950033,12000,12000,12000.0, 36 months,7.89,375.43,A,A5,Registered Nurse,7 years,RENT,70000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,981xx,WA,16.17,1.0,May-2007,0.0,7.0,,10.0,0.0,13774,48.8,15.0,w,0
